CANONICAL_SLUG	CANONICAL_TITLE	CATEGORY	SOURCE_TITLE	DOMAIN	URL	SOURCE
ntv	НТВ	Федеральные	НТВ HD	bl.rutube.ru	https://bl.rutube.ru/livestream/c37cd74192c6bc3d6cd6077c0c4fd686/index.m3u8?s=igQsAY6jjMrZlDidg-nMDA&e=2069285048&scheme=https	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	flussonic.mkpnet.ru	https://flussonic.mkpnet.ru/tv-1bc5d712ea5ace74/video.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	37.46.49.14:18010	http://37.46.49.14:18010/play/a024/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	185.78.112.47:8077	http://185.78.112.47:8077/ntv_fed/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	62.32.84.50:18000	http://62.32.84.50:18000/play/a0bc/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ HD	bl.rutube.ru	https://bl.rutube.ru/livestream/c37cd74192c6bc3d6cd6077c0c4fd686/index.m3u8?s=E5FB6LF5iVXO3ikWKlv1NA&e=2068506931&scheme=https	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
ntv	НТВ	Федеральные	НТВ	s8.rafail1982.uz	http://s8.rafail1982.uz/1023/tracks-v1a1a1/mono.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
ntv	НТВ	Федеральные	НТВ HD	mfe01.cliptv.az	http://mfe01.cliptv.az/dash/HTB_HDdhh020500.ism/playlist.mpd	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
ntv	НТВ	Федеральные	НТВ HD	bl.rutube.ru	https://bl.rutube.ru/livestream/c37cd74192c6bc3d6cd6077c0c4fd686/index.m3u8?s=oVsBF_NKf7qWtG_pYX5yJA&e=2081031274&scheme=https	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
ntv	НТВ	Федеральные	НТВ	217.174.229.136:8000	http://217.174.229.136:8000/play/a03f	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	5.188.221.43:8080	http://5.188.221.43:8080/play/ntv	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	89.218.32.179:18000	http://89.218.32.179:18000/play/a02q	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	cdn.kubteltv.workers.dev	http://cdn.kubteltv.workers.dev/?ID=4	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
ntv	НТВ	Федеральные	НТВ	95.47.155.244:8001	http://95.47.155.244:8001/play/a004	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
ntv	НТВ	Федеральные	НТВ	91.221.252.12:82	http://91.221.252.12:82/tv13	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
ntv	НТВ	Федеральные	НТВ	185.46.16.239:8000	http://185.46.16.239:8000/NTV	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
ntv	НТВ	Федеральные	НТВ	tv.ttk.mx:9003	http://tv.ttk.mx:9003	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
5kanal	Пятый канал	Федеральные	Пятый канал	mhd128.iptv2022.com	https://mhd128.iptv2022.com/p/suWc4EvHy3U-pJITnnmzmA,1781117615/streaming/5kanalott/324/5/tracks-v5a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
5kanal	Пятый канал	Федеральные	Пятый канал	31.131.141.195:8000	http://31.131.141.195:8000/play/1050/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
5kanal	Пятый канал	Федеральные	5 Канал	flussonic.mkpnet.ru	https://flussonic.mkpnet.ru/tv-a5ff8c7a86c8b951/video.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
5kanal	Пятый канал	Федеральные	5 Канал	ext.cdn.nashnet.tv	https://ext.cdn.nashnet.tv/228.0.4.26/index.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
5kanal	Пятый канал	Федеральные	Пятый канал	streaming.televizor-24-tochka.ru	https://streaming.televizor-24-tochka.ru/live/8-req_offset_28000000-req_window_0-1k_v5.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
5kanal	Пятый канал	Федеральные	Пятый канал	193.25.8.59:8000	http://193.25.8.59:8000/5	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
5kanal	Пятый канал	Федеральные	Пятый канал	5.188.221.43:8080	http://5.188.221.43:8080/play/5_kanal	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
5kanal	Пятый канал	Федеральные	Пятый канал	cdn.kubteltv.workers.dev	http://cdn.kubteltv.workers.dev/?ID=5	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
5kanal	Пятый канал	Федеральные	ПЯТЫЙ КАНАЛ	95.47.155.244:8001	http://95.47.155.244:8001/play/a005	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
5kanal	Пятый канал	Федеральные	Пятый канал	91.221.252.12:82	http://91.221.252.12:82/tv17	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
5kanal	Пятый канал	Федеральные	Пятый канал	tv.ttk.mx:9004	http://tv.ttk.mx:9004	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russiak	Россия К	Федеральные	Россия К	mhd128.iptv2022.com	https://mhd128.iptv2022.com/p/c8Fb9XQpQ-bgG_QzUd9kKQ,1781117615/streaming/rossiak/324/5/tracks-v5a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К HD	vgtrkregion-reg.cdnvideo.ru	http://vgtrkregion-reg.cdnvideo.ru/vgtrk/4/kultura-hd/index.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russiak	Россия К	Федеральные	Россия К HD	vgtrkregion-reg.cdnvideo.ru	http://vgtrkregion-reg.cdnvideo.ru/vgtrk/7/kultura-hd/index.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russiak	Россия К	Федеральные	Россия К	46.32.176.50	http://46.32.176.50/rossiakultura/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	stream8.cinerama.uz	https://stream8.cinerama.uz/1048/tracks-v1a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	31.131.141.195:8000	http://31.131.141.195:8000/play/1060/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	flussonic.mkpnet.ru	https://flussonic.mkpnet.ru/tv-111deaa2142146ee/video.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	185.78.112.47:8077	http://185.78.112.47:8077/rossia_k/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	vgtrkregion-reg.cdnvideo.ru	https://vgtrkregion-reg.cdnvideo.ru/vgtrk/0/kultura-hd/index.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russiak	Россия К	Федеральные	Россия К	streaming.televizor-24-tochka.ru	https://streaming.televizor-24-tochka.ru/live/9-req_offset_28000000-req_window_0-1k_v5.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russiak	Россия К	Федеральные	Россия К	217.174.229.136:8000	http://217.174.229.136:8000/play/a07e	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	193.25.8.59:8000	http://193.25.8.59:8000/rossiak	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	5.188.221.43:8080	http://5.188.221.43:8080/play/rossia_k	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	cdn.kubteltv.workers.dev	http://cdn.kubteltv.workers.dev/?ID=6	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russiak	Россия К	Федеральные	Россия К	95.47.155.244:8001	http://95.47.155.244:8001/play/a006	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russiak	Россия К	Федеральные	Россия К	91.221.252.12:82	http://91.221.252.12:82/tv21	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russiak	Россия К	Федеральные	Россия К	185.46.16.239:8000	http://185.46.16.239:8000/Rossiya_K	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russiak	Россия К	Федеральные	Россия К	tv.ttk.mx:9005	http://tv.ttk.mx:9005	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russia24	Россия 24	Федеральные	Россия 24	mhd128.iptv2022.com	https://mhd128.iptv2022.com/p/2fABydEdywcNHQuLQrpUVQ,1781117619/streaming/rossia24nn/324/5/tracks-v5a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24 HD	vgtrkregion-reg.cdnvideo.ru	https://vgtrkregion-reg.cdnvideo.ru/vgtrk/0/russia24-hd/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	stream8.cinerama.uz	https://stream8.cinerama.uz/1021/tracks-v1a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	РОССИЯ 24	31.131.141.195:8000	http://31.131.141.195:8000/play/1070/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	176.118.197.101	http://176.118.197.101/Rossiya24/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	flussonic.mkpnet.ru	https://flussonic.mkpnet.ru/tv-6c5b49dbcf811fc6/video.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	185.78.112.47:8077	http://185.78.112.47:8077/rossia_24/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	62.32.84.50:18000	http://62.32.84.50:18000/play/a0gy/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	vgtrkregion-reg.cdnvideo.ru	http://vgtrkregion-reg.cdnvideo.ru/vgtrk/0/russia24-sd/1399200_576p.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russia24	Россия 24	Федеральные	Россия 24	vgtrkregion-reg.cdnvideo.ru	https://vgtrkregion-reg.cdnvideo.ru/vgtrk/0/russia24-sd/index.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russia24	Россия 24	Федеральные	Россия 24	31.148.48.15:80	http://31.148.48.15:80/Rossiya_24/index.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russia24	Россия 24	Федеральные	Россия 24	streaming.thestream.cyou	https://streaming.thestream.cyou/live/30-req_offset_28000000-req_window_0-1k_v5.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russia24	Россия 24	Федеральные	РОССИЯ 24	77.232.131.211	http://77.232.131.211/Rossiya24/index.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russia24	Россия 24	Федеральные	Россия 24	uiptv.do.am	http://uiptv.do.am/1ufc/000000006/playlist.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russia24	Россия 24	Федеральные	Россия 24	217.174.229.136:8000	http://217.174.229.136:8000/play/a00k	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	5.188.221.43:8080	http://5.188.221.43:8080/play/rossia_24	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	89.218.32.179:18000	http://89.218.32.179:18000/play/a01k	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	cdn.kubteltv.workers.dev	http://cdn.kubteltv.workers.dev/?ID=7	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
russia24	Россия 24	Федеральные	Россия 24	95.47.155.244:8001	http://95.47.155.244:8001/play/a007	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
russia24	Россия 24	Федеральные	Россия 24	91.221.252.12:82	http://91.221.252.12:82/tv20	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russia24	Россия 24	Федеральные	Россия 24	185.46.16.239:8000	http://185.46.16.239:8000/Rossiya_24	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
russia24	Россия 24	Федеральные	Россия 24	tv.ttk.mx:9006	http://tv.ttk.mx:9006	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
karusel	Карусель	Федеральные	Карусель	mhd128.iptv2022.com	https://mhd128.iptv2022.com/p/JgIeDBNv1ptF_6iPztKBVQ,1781117617/streaming/karusel/324/5/tracks-v5a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	46.32.176.50	http://46.32.176.50/karusel/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	stream8.cinerama.uz	https://stream8.cinerama.uz/1034/tracks-v1a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	s04.watcher.uz	https://s04.watcher.uz/26/video.m3u8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjb250cmFjdF9pZCI6MjcwMTc3LCJsb2dpbiI6InR2LTI3MDE3NyIsInRlbXBvcmFyeSI6ZmFsc2UsImlzX29hdXRoIjpmYWxzZSwiY3JlYXRlZF90aW1lIjoxNjUwMjgzMDI3fQ.LadLj4b6plIxTGCWntQQqsQGZ3R9EsvwhaXQd1sur2g%3A15	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	31.131.141.195:8000	http://31.131.141.195:8000/play/1080/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	37.46.49.14:18010	http://37.46.49.14:18010/play/a08k/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	185.78.112.47:8077	http://185.78.112.47:8077/karusel/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	62.32.84.50:18000	http://62.32.84.50:18000/play/a0bd/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	85.192.10.131	http://85.192.10.131/hls/Karusel/playlist.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
karusel	Карусель	Федеральные	Карусель	rt-mos-htlive.cdn.ngenix.net	http://rt-mos-htlive.cdn.ngenix.net/hls/CH_R01_KARUSEL/variant.m3u8	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
karusel	Карусель	Федеральные	Карусель	45.145.32.13:20440	http://45.145.32.13:20440/karusel/index.m3u8?token=test	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
karusel	Карусель	Федеральные	Карусель	77.232.131.211	http://77.232.131.211/Karusel/index.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
karusel	Карусель	Федеральные	Карусель	streaming.thestream.cyou	https://streaming.thestream.cyou/live/232-req_offset_28000000-req_window_0-1k_v5.m3u8	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
karusel	Карусель	Федеральные	Карусель	217.174.229.136:8000	http://217.174.229.136:8000/play/a03g	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	193.25.8.59:8000	http://193.25.8.59:8000/karusel	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	5.188.221.43:8080	http://5.188.221.43:8080/play/karusel	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	89.218.32.179:18000	http://89.218.32.179:18000/play/a02r	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	Карусель	cdn.kubteltv.workers.dev	http://cdn.kubteltv.workers.dev/?ID=8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
karusel	Карусель	Федеральные	КАРУСЕЛЬ	95.47.155.244:8001	http://95.47.155.244:8001/play/a008	https://raw.githubusercontent.com/Voxlist/voxlist/refs/heads/main/voxlist.m3u
karusel	Карусель	Федеральные	Карусель	91.221.252.12:82	http://91.221.252.12:82/tv11	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
karusel	Карусель	Федеральные	КАРУСЕЛЬ	185.46.16.239:8000	http://185.46.16.239:8000/Karusel	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
karusel	Карусель	Федеральные	Карусель	tv.ttk.mx:9007	http://tv.ttk.mx:9007	https://raw.githubusercontent.com/Dimonovich/TV/Dimonovich/FREE/TV
otr	ОТР	Федеральные	ОТР	mhd128.iptv2022.com	https://mhd128.iptv2022.com/p/ZktseigUmuv9AqblDKfSdg,1781117615/streaming/otr/324/5/tracks-v5a1/mono.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
otr	ОТР	Федеральные	ОТР	46.32.176.50	http://46.32.176.50/OTR/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
otr	ОТР	Федеральные	ОТР	31.131.141.195:8000	http://31.131.141.195:8000/play/1090/index.m3u8	https://dl.dropboxusercontent.com/scl/fi/ur595ef4cqmfst951kboh/.NET_2.m3u?rlkey=0cw1ficfrq0m6yg2udh16qn78&dl=0
